instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities	changed_lines_covered	changed_lines_total	complete_changed_lines
pydata__xarray-4356	MURAL	4000	50	17	3878	0.9695	159.11764705882354	2	6	6	1
pydata__xarray-4629	MURAL	4000	50	13	3941	0.98525	835.6153846153846	11	0	2	0
pydata__xarray-4687	MURAL	4000	50	12	3901	0.97525	730.9166666666666	12	0	5	0
pydata__xarray-4695	MURAL	4000	50	11	3841	0.96025	983.0909090909091	10	0	2	0
pydata__xarray-4966	MURAL	4000	50	16	3942	0.9855	232.9375	5	1	1	1
pydata__xarray-6461	MURAL	4000	50	12	4000	1.0	991.1666666666666	12	3	3	1
pydata__xarray-6599	MURAL	4000	50	14	3845	0.96125	595.3571428571429	10	0	3	0
pydata__xarray-6721	MURAL	4000	50	14	3915	0.97875	461.2142857142857	6	0	2	0
pydata__xarray-6744	MURAL	4000	50	17	3940	0.985	312.47058823529414	11	10	10	1
pydata__xarray-6938	MURAL	4000	50	12	3919	0.97975	800.75	12	1	24	0
pydata__xarray-6992	MURAL	4000	50	15	3795	0.94875	387.93333333333334	8	0	56	0
pydata__xarray-7229	MURAL	4000	50	11	3837	0.95925	1024.5454545454545	11	3	8	0
pydata__xarray-7233	MURAL	4000	50	16	3920	0.98	354.9375	8	2	2	1
pydata__xarray-7393	MURAL	4000	50	13	3895	0.97375	637.0	8	0	3	0
pylint-dev__pylint-4551	MURAL	4000	50	2	1545	0.38625	601.0	1	0	36	0
pylint-dev__pylint-4604	MURAL	4000	50	3	3672	0.918	957.6666666666666	3	0	3	0
pylint-dev__pylint-4661	MURAL	4000	50	12	3233	0.80825	453.0833333333333	4	0	7	0
pylint-dev__pylint-4970	MURAL	4000	50	5	3972	0.993	654.4	3	0	1	0
pylint-dev__pylint-6386	MURAL	4000	50	5	3792	0.948	944.8	5	1	9	0
pylint-dev__pylint-6528	MURAL	4000	50	15	3773	0.94325	497.3333333333333	5	0	12	0
pylint-dev__pylint-6903	MURAL	4000	50	14	3764	0.941	384.14285714285717	9	1	1	1
pylint-dev__pylint-7080	MURAL	4000	50	12	3743	0.93575	422.6666666666667	5	0	1	0
pylint-dev__pylint-7277	MURAL	4000	50	17	3880	0.97	176.8235294117647	3	3	3	1
pylint-dev__pylint-8898	MURAL	4000	50	11	3782	0.9455	321.8181818181818	6	0	7	0
pytest-dev__pytest-10051	MURAL	4000	50	26	3784	0.946	87.61538461538461	1	2	4	0
pytest-dev__pytest-10081	MURAL	4000	50	17	3801	0.95025	181.41176470588235	2	0	2	0
pytest-dev__pytest-10356	MURAL	4000	50	20	3929	0.98225	168.15	5	7	9	0
pytest-dev__pytest-5262	MURAL	4000	50	28	3866	0.9665	82.39285714285714	1	1	1	1
pytest-dev__pytest-5631	MURAL	4000	50	18	3939	0.98475	194.72222222222223	5	7	8	0
pytest-dev__pytest-5787	MURAL	4000	50	26	3996	0.999	124.53846153846153	1	0	93	0
pytest-dev__pytest-5809	MURAL	4000	50	17	3976	0.994	241.11764705882354	5	6	6	1
pytest-dev__pytest-5840	MURAL	4000	50	16	3879	0.96975	211.625	1	0	25	0
pytest-dev__pytest-6197	MURAL	4000	50	14	3752	0.938	247.78571428571428	3	1	19	0
pytest-dev__pytest-6202	MURAL	4000	50	22	3998	0.9995	160.04545454545453	4	2	3	0
pytest-dev__pytest-7205	MURAL	4000	50	16	3972	0.993	216.75	4	2	3	0
pytest-dev__pytest-7236	MURAL	4000	50	26	3836	0.959	78.46153846153847	0	4	7	0
pytest-dev__pytest-7324	MURAL	4000	50	20	3750	0.9375	216.9	8	0	5	0
pytest-dev__pytest-7432	MURAL	4000	50	23	3954	0.9885	145.91304347826087	5	1	2	0
pytest-dev__pytest-7490	MURAL	4000	50	21	3940	0.985	140.95238095238096	2	0	14	0
pytest-dev__pytest-7521	MURAL	4000	50	19	3849	0.96225	168.8421052631579	3	0	1	0
pytest-dev__pytest-7571	MURAL	4000	50	26	3858	0.9645	84.03846153846153	0	3	3	1
pytest-dev__pytest-7982	MURAL	4000	50	15	3725	0.93125	226.4	5	0	2	0
pytest-dev__pytest-8399	MURAL	4000	50	16	3962	0.9905	354.125	11	0	10	0
scikit-learn__scikit-learn-10297	MURAL	4000	50	19	3871	0.96775	309.1578947368421	6	4	20	0
scikit-learn__scikit-learn-10844	MURAL	4000	50	11	3809	0.95225	830.2727272727273	11	3	4	0
scikit-learn__scikit-learn-10908	MURAL	4000	50	18	3979	0.99475	189.33333333333334	5	1	1	1
scikit-learn__scikit-learn-11310	MURAL	4000	50	16	3880	0.97	325.25	4	2	5	0
scikit-learn__scikit-learn-11578	MURAL	4000	50	11	3958	0.9895	924.3636363636364	7	0	2	0
scikit-learn__scikit-learn-12585	MURAL	4000	50	19	3788	0.947	192.8421052631579	4	2	2	1
scikit-learn__scikit-learn-12682	MURAL	4000	50	11	3818	0.9545	1064.6363636363637	7	8	53	0
scikit-learn__scikit-learn-12973	MURAL	4000	50	12	3885	0.97125	484.4166666666667	3	0	7	0
scikit-learn__scikit-learn-13124	MURAL	4000	50	18	3961	0.99025	183.0	3	2	5	0
scikit-learn__scikit-learn-13135	MURAL	4000	50	13	3873	0.96825	472.84615384615387	6	1	1	1
scikit-learn__scikit-learn-13142	MURAL	4000	50	15	3821	0.95525	265.93333333333334	4	3	6	0
scikit-learn__scikit-learn-13328	MURAL	4000	50	12	3871	0.96775	475.5833333333333	7	2	2	1
scikit-learn__scikit-learn-13439	MURAL	4000	50	17	3771	0.94275	189.41176470588235	3	0	1	0
scikit-learn__scikit-learn-13496	MURAL	4000	50	15	3892	0.973	204.66666666666666	6	0	4	0
scikit-learn__scikit-learn-13779	MURAL	4000	50	18	3994	0.9985	546.6111111111111	6	0	1	0
scikit-learn__scikit-learn-14053	MURAL	4000	50	13	3968	0.992	492.53846153846155	8	0	2	0
scikit-learn__scikit-learn-14087	MURAL	4000	50	13	3958	0.9895	1069.076923076923	9	0	5	0
scikit-learn__scikit-learn-14141	MURAL	4000	50	26	3984	0.996	114.61538461538461	3	1	1	1
scikit-learn__scikit-learn-14496	MURAL	4000	50	13	3986	0.9965	495.9230769230769	8	6	21	0
scikit-learn__scikit-learn-14629	MURAL	4000	50	12	3786	0.9465	573.0	5	1	3	0
scikit-learn__scikit-learn-14710	MURAL	4000	50	16	3775	0.94375	312.625	2	2	2	1
scikit-learn__scikit-learn-14894	MURAL	4000	50	14	3967	0.99175	398.92857142857144	6	5	6	0
scikit-learn__scikit-learn-14983	MURAL	4000	50	19	3809	0.95225	154.6315789473684	3	0	2	0
scikit-learn__scikit-learn-15100	MURAL	4000	50	18	3844	0.961	158.83333333333334	3	5	5	1
scikit-learn__scikit-learn-25102	MURAL	4000	50	15	3736	0.934	281.8	5	0	17	0
scikit-learn__scikit-learn-25232	MURAL	4000	50	12	3754	0.9385	448.8333333333333	7	2	5	0
scikit-learn__scikit-learn-25747	MURAL	4000	50	15	3982	0.9955	278.53333333333336	5	4	4	1
scikit-learn__scikit-learn-25931	MURAL	4000	50	12	3809	0.95225	384.1666666666667	5	10	10	1
scikit-learn__scikit-learn-25973	MURAL	4000	50	17	3940	0.985	222.05882352941177	2	6	11	0
scikit-learn__scikit-learn-26194	MURAL	4000	50	12	3980	0.995	1044.5	12	2	9	0
scikit-learn__scikit-learn-26323	MURAL	4000	50	16	3936	0.984	276.0	5	2	2	1
scikit-learn__scikit-learn-9288	MURAL	4000	50	15	3940	0.985	345.6	5	0	6	0
sphinx-doc__sphinx-10323	MURAL	4000	50	23	3931	0.98275	137.08695652173913	3	4	4	1
sphinx-doc__sphinx-10435	MURAL	4000	50	10	3975	0.99375	256.4	4	0	6	0
sphinx-doc__sphinx-10449	MURAL	4000	50	24	3956	0.989	179.58333333333334	7	0	5	0
sphinx-doc__sphinx-10466	MURAL	4000	50	26	3882	0.9705	101.15384615384616	3	2	2	1
sphinx-doc__sphinx-10614	MURAL	4000	50	18	3770	0.9425	187.61111111111111	4	1	7	0
sphinx-doc__sphinx-10673	MURAL	4000	50	13	3935	0.98375	442.6923076923077	6	4	13	0
sphinx-doc__sphinx-11445	MURAL	4000	50	23	3834	0.9585	120.6086956521739	2	3	14	0
sphinx-doc__sphinx-11510	MURAL	4000	50	20	3725	0.93125	159.45	4	0	3	0
sphinx-doc__sphinx-7440	MURAL	4000	50	18	3860	0.965	202.0	4	4	4	1
sphinx-doc__sphinx-7454	MURAL	4000	50	15	3822	0.9555	247.46666666666667	5	0	3	0
sphinx-doc__sphinx-7462	MURAL	4000	50	17	3820	0.955	197.8235294117647	3	6	8	0
sphinx-doc__sphinx-7590	MURAL	4000	50	27	3952	0.988	119.4074074074074	2	18	37	0
sphinx-doc__sphinx-7748	MURAL	4000	50	21	3952	0.988	151.8095238095238	4	32	34	0
sphinx-doc__sphinx-7757	MURAL	4000	50	19	3847	0.96175	128.05263157894737	3	0	11	0
sphinx-doc__sphinx-7889	MURAL	4000	50	31	3872	0.968	54.29032258064516	1	2	3	0
sphinx-doc__sphinx-7910	MURAL	4000	50	14	3907	0.97675	413.14285714285717	9	0	3	0
sphinx-doc__sphinx-7985	MURAL	4000	50	12	3553	0.88825	390.5	8	0	5	0
sphinx-doc__sphinx-8035	MURAL	4000	50	22	3977	0.99425	178.5	4	5	17	0
sphinx-doc__sphinx-8056	MURAL	4000	50	20	3985	0.99625	172.25	5	3	8	0
sphinx-doc__sphinx-8120	MURAL	4000	50	20	3954	0.9885	147.6	5	2	6	0
sphinx-doc__sphinx-8265	MURAL	4000	50	23	3909	0.97725	107.8695652173913	1	0	4	0
sphinx-doc__sphinx-8269	MURAL	4000	50	23	3944	0.986	160.8695652173913	3	0	1	0
sphinx-doc__sphinx-8459	MURAL	4000	50	20	3921	0.98025	144.35	3	2	2	1
sphinx-doc__sphinx-8475	MURAL	4000	50	11	3012	0.753	193.36363636363637	2	0	4	0
sphinx-doc__sphinx-8548	MURAL	4000	50	17	3932	0.983	284.05882352941177	6	18	25	0
sphinx-doc__sphinx-8551	MURAL	4000	50	13	3620	0.905	167.92307692307693	3	0	2	0
sphinx-doc__sphinx-8593	MURAL	4000	50	17	3864	0.966	290.1764705882353	7	19	25	0
sphinx-doc__sphinx-8595	MURAL	4000	50	17	3953	0.98825	261.47058823529414	4	2	2	1
sphinx-doc__sphinx-8621	MURAL	4000	50	16	3378	0.8445	145.375	2	0	2	0
sphinx-doc__sphinx-8638	MURAL	4000	50	14	3936	0.984	438.42857142857144	9	0	2	0
sphinx-doc__sphinx-8721	MURAL	4000	50	16	3807	0.95175	204.6875	3	1	1	1
sphinx-doc__sphinx-9229	MURAL	4000	50	17	3940	0.985	313.47058823529414	7	0	5	0
sphinx-doc__sphinx-9230	MURAL	4000	50	21	3886	0.9715	131.47619047619048	3	0	2	0
sphinx-doc__sphinx-9258	MURAL	4000	50	14	4000	1.0	124.64285714285714	1	0	2	0
sphinx-doc__sphinx-9281	MURAL	4000	50	17	3979	0.99475	188.1764705882353	5	0	5	0
sphinx-doc__sphinx-9320	MURAL	4000	50	20	3989	0.99725	260.1	4	1	3	0
sphinx-doc__sphinx-9367	MURAL	4000	50	23	3881	0.97025	142.7391304347826	4	4	5	0
sphinx-doc__sphinx-9461	MURAL	4000	50	16	3949	0.98725	243.5	4	0	15	0
sphinx-doc__sphinx-9591	MURAL	4000	50	14	3904	0.976	296.14285714285717	5	0	2	0
sphinx-doc__sphinx-9602	MURAL	4000	50	16	3810	0.9525	308.875	7	0	5	0
sphinx-doc__sphinx-9658	MURAL	4000	50	16	3803	0.95075	401.5625	12	0	4	0
sphinx-doc__sphinx-9673	MURAL	4000	50	13	3974	0.9935	376.0	6	0	4	0
sphinx-doc__sphinx-9698	MURAL	4000	50	13	3979	0.99475	275.6923076923077	6	2	2	1
sphinx-doc__sphinx-9711	MURAL	4000	50	19	3816	0.954	121.89473684210526	2	2	3	0
sympy__sympy-11618	MURAL	4000	50	14	3787	0.94675	398.2857142857143	6	1	1	1
sympy__sympy-12096	MURAL	4000	50	14	3978	0.9945	489.5	8	2	2	1
sympy__sympy-12419	MURAL	4000	50	27	3929	0.98225	65.44444444444444	1	1	9	0
sympy__sympy-12481	MURAL	4000	50	18	3932	0.983	268.1666666666667	6	0	7	0
sympy__sympy-12489	MURAL	4000	50	14	3948	0.987	438.07142857142856	8	24	78	0
sympy__sympy-13031	MURAL	4000	50	16	3975	0.99375	331.4375	4	0	6	0
sympy__sympy-13091	MURAL	4000	50	20	3843	0.96075	216.65	2	10	112	0
sympy__sympy-13372	MURAL	4000	50	16	3741	0.93525	346.8125	7	0	2	0
sympy__sympy-13480	MURAL	4000	50	17	3898	0.9745	436.52941176470586	6	0	2	0
sympy__sympy-13551	MURAL	4000	50	21	3881	0.97025	491.1904761904762	6	0	3	0
sympy__sympy-13615	MURAL	4000	50	22	3985	0.99625	418.72727272727275	4	1	2	0
sympy__sympy-13647	MURAL	4000	50	18	3822	0.9555	155.72222222222223	1	2	2	1
sympy__sympy-13757	MURAL	4000	50	18	3839	0.95975	245.38888888888889	7	0	1	0
sympy__sympy-13798	MURAL	4000	50	14	3807	0.95175	721.1428571428571	6	0	7	0
sympy__sympy-13852	MURAL	4000	50	15	3851	0.96275	642.0666666666667	8	2	10	0
sympy__sympy-13877	MURAL	4000	50	20	3967	0.99175	183.4	5	2	21	0
sympy__sympy-13878	MURAL	4000	50	33	3795	0.94875	55.484848484848484	1	6	59	0
sympy__sympy-13974	MURAL	4000	50	20	3713	0.92825	158.85	4	9	16	0
sympy__sympy-14248	MURAL	4000	50	32	3943	0.98575	81.5	2	0	15	0
sympy__sympy-14531	MURAL	4000	50	34	3997	0.99925	58.3235294117647	1	13	31	0
sympy__sympy-14711	MURAL	4000	50	19	3993	0.99825	395.1578947368421	11	1	1	1
sympy__sympy-14976	MURAL	4000	50	18	3983	0.99575	362.22222222222223	5	0	1	0
sympy__sympy-15017	MURAL	4000	50	25	3980	0.995	96.68	1	0	2	0
sympy__sympy-15345	MURAL	4000	50	20	3823	0.95575	195.15	4	2	3	0
sympy__sympy-15349	MURAL	4000	50	16	3692	0.923	366.0	7	0	2	0
sympy__sympy-15599	MURAL	4000	50	19	3798	0.9495	354.36842105263156	4	4	7	0
sympy__sympy-15809	MURAL	4000	50	25	3911	0.97775	102.08	1	2	2	1
sympy__sympy-15875	MURAL	4000	50	19	3846	0.9615	183.73684210526315	3	0	2	0
sympy__sympy-15976	MURAL	4000	50	22	3959	0.98975	154.72727272727272	6	18	23	0
sympy__sympy-16450	MURAL	4000	50	13	3847	0.96175	228.3846153846154	3	2	2	1
sympy__sympy-16597	MURAL	4000	50	17	3941	0.98525	150.76470588235293	2	0	51	0
sympy__sympy-16766	MURAL	4000	50	28	3899	0.97475	65.53571428571429	0	0	1	0
sympy__sympy-16792	MURAL	4000	50	16	3898	0.9745	289.875	5	0	8	0
sympy__sympy-16886	MURAL	4000	50	17	3869	0.96725	202.05882352941177	5	2	2	1
sympy__sympy-17139	MURAL	4000	50	12	3838	0.9595	894.0	8	0	1	0
sympy__sympy-17318	MURAL	4000	50	13	3991	0.99775	730.4615384615385	9	0	8	0
sympy__sympy-17630	MURAL	4000	50	27	3965	0.99125	91.03703703703704	1	0	1	0
sympy__sympy-17655	MURAL	4000	50	17	3817	0.95425	219.23529411764707	5	0	1	0
sympy__sympy-18189	MURAL	4000	50	12	3933	0.98325	897.3333333333334	11	0	2	0
sympy__sympy-18199	MURAL	4000	50	15	3887	0.97175	368.6666666666667	9	4	6	0
sympy__sympy-18211	MURAL	4000	50	17	3885	0.97125	779.2941176470588	9	0	3	0
sympy__sympy-18698	MURAL	4000	50	16	3948	0.987	343.0	10	5	8	0
sympy__sympy-18763	MURAL	4000	50	19	3916	0.979	564.8947368421053	8	2	2	1
sympy__sympy-19040	MURAL	4000	50	12	3701	0.92525	718.0	7	0	2	0
sympy__sympy-19346	MURAL	4000	50	4	563	0.14075	42.5	0	0	1	0
sympy__sympy-19495	MURAL	4000	50	18	3900	0.975	211.66666666666666	4	5	12	0
sympy__sympy-19637	MURAL	4000	50	19	3697	0.92425	326.7368421052632	6	1	2	0
sympy__sympy-19783	MURAL	4000	50	30	3947	0.98675	59.4	0	2	7	0
sympy__sympy-19954	MURAL	4000	50	12	3805	0.95125	843.5	10	0	7	0
sympy__sympy-20154	MURAL	4000	50	13	3990	0.9975	791.4615384615385	11	3	23	0
sympy__sympy-20428	MURAL	4000	50	23	3833	0.95825	111.73913043478261	2	0	2	0
sympy__sympy-20438	MURAL	4000	50	14	3847	0.96175	823.6428571428571	8	2	15	0
sympy__sympy-20590	MURAL	4000	50	8	1375	0.34375	112.125	1	0	1	0
sympy__sympy-20801	MURAL	4000	50	11	3997	0.99925	1470.7272727272727	10	0	3	0
sympy__sympy-20916	MURAL	4000	50	23	3924	0.981	88.95652173913044	3	0	4	0
sympy__sympy-21379	MURAL	4000	50	14	3789	0.94725	4190.642857142857	7	0	6	0
sympy__sympy-21596	MURAL	4000	50	25	3995	0.99875	120.76	2	0	20	0
sympy__sympy-21612	MURAL	4000	50	16	3711	0.92775	182.75	4	0	2	0
sympy__sympy-21847	MURAL	4000	50	17	3911	0.97775	213.64705882352942	1	4	4	1
sympy__sympy-21930	MURAL	4000	50	18	3817	0.95425	414.6111111111111	6	0	6	0
sympy__sympy-22080	MURAL	4000	50	12	3871	0.96775	997.0833333333334	9	0	5	0
sympy__sympy-22456	MURAL	4000	50	28	3935	0.98375	130.89285714285714	7	0	6	0
sympy__sympy-22714	MURAL	4000	50	16	3949	0.98725	460.75	5	0	2	0
sympy__sympy-22914	MURAL	4000	50	27	3848	0.962	73.03703703703704	0	0	1	0
sympy__sympy-23262	MURAL	4000	50	7	1187	0.29675	131.14285714285714	2	0	4	0
sympy__sympy-23413	MURAL	4000	50	17	3970	0.9925	301.88235294117646	4	0	6	0
sympy__sympy-23534	MURAL	4000	50	24	3808	0.952	271.25	6	2	2	1
sympy__sympy-23824	MURAL	4000	50	15	3834	0.9585	514.4666666666667	6	3	3	1
sympy__sympy-23950	MURAL	4000	50	21	3954	0.9885	170.52380952380952	5	1	2	0
sympy__sympy-24066	MURAL	4000	50	14	3275	0.81875	210.07142857142858	3	5	5	1
sympy__sympy-24213	MURAL	4000	50	20	3878	0.9695	160.6	3	2	2	1
sympy__sympy-24443	MURAL	4000	50	11	3806	0.9515	1015.3636363636364	11	0	35	0
sympy__sympy-24539	MURAL	4000	50	19	3942	0.9855	176.52631578947367	3	5	5	1
sympy__sympy-24562	MURAL	4000	50	21	3952	0.988	326.04761904761904	5	0	7	0
sympy__sympy-24661	MURAL	4000	50	14	3736	0.934	675.7857142857143	7	0	1	0
astropy__astropy-12907	MURAL_static	4000	50	18	3745	0.93625	229.72222222222223	8	0	2	0
astropy__astropy-13033	MURAL_static	4000	50	20	3744	0.936	259.35	5	0	5	0
astropy__astropy-13236	MURAL_static	4000	50	12	3807	0.95175	555.6666666666666	8	0	7	0
astropy__astropy-13398	MURAL_static	4000	50	14	3842	0.9605	414.42857142857144	7	0	30	0
astropy__astropy-13453	MURAL_static	4000	50	6	2860	0.715	274.8333333333333	1	0	2	0
astropy__astropy-13579	MURAL_static	4000	50	22	3929	0.98225	221.3181818181818	4	1	3	0
astropy__astropy-13977	MURAL_static	4000	50	18	3957	0.98925	329.72222222222223	7	11	43	0
astropy__astropy-14096	MURAL_static	4000	50	12	3712	0.928	698.25	10	4	5	0
astropy__astropy-14182	MURAL_static	4000	50	13	3806	0.9515	233.15384615384616	4	0	14	0
astropy__astropy-14309	MURAL_static	4000	50	14	3564	0.891	270.07142857142856	3	0	5	0
astropy__astropy-14365	MURAL_static	4000	50	15	3843	0.96075	510.46666666666664	9	2	4	0
astropy__astropy-14369	MURAL_static	4000	50	17	3942	0.9855	273.94117647058823	4	3	39	0
astropy__astropy-14508	MURAL_static	4000	50	14	3832	0.958	302.0	5	23	23	1
astropy__astropy-14539	MURAL_static	4000	50	14	3770	0.9425	359.85714285714283	8	0	2	0
astropy__astropy-14598	MURAL_static	4000	50	13	3985	0.99625	462.38461538461536	9	0	4	0
astropy__astropy-14995	MURAL_static	4000	50	12	3992	0.998	547.9166666666666	8	4	4	1
astropy__astropy-7166	MURAL_static	4000	50	20	3979	0.99475	233.85	4	4	8	0
astropy__astropy-7336	MURAL_static	4000	50	22	3940	0.985	205.5	7	2	2	1
astropy__astropy-7606	MURAL_static	4000	50	26	3786	0.9465	100.6923076923077	3	4	5	0
astropy__astropy-7671	MURAL_static	4000	50	18	3925	0.98125	263.27777777777777	8	1	2	0
astropy__astropy-8707	MURAL_static	4000	50	14	3842	0.9605	425.64285714285717	10	16	19	0
astropy__astropy-8872	MURAL_static	4000	50	23	3848	0.962	188.7826086956522	5	4	10	0
django__django-10097	MURAL_static	4000	50	25	3735	0.93375	64.28	1	0	2	0
django__django-10554	MURAL_static	4000	50	18	3986	0.9965	233.88888888888889	3	0	3	0
django__django-10880	MURAL_static	4000	50	16	3989	0.99725	444.6875	7	0	2	0
django__django-10914	MURAL_static	4000	50	32	3874	0.9685	70.46875	4	1	2	0
django__django-10973	MURAL_static	4000	50	22	3976	0.994	252.8181818181818	6	8	35	0
django__django-10999	MURAL_static	4000	50	18	3842	0.9605	114.11111111111111	0	4	4	1
django__django-11066	MURAL_static	4000	50	19	3396	0.849	143.1578947368421	4	2	2	1
django__django-11087	MURAL_static	4000	50	18	3982	0.9955	180.88888888888889	7	1	9	0
django__django-11095	MURAL_static	4000	50	21	3913	0.97825	185.33333333333334	4	2	3	0
django__django-11099	MURAL_static	4000	50	26	3721	0.93025	63.15384615384615	1	4	4	1
django__django-11119	MURAL_static	4000	50	23	3972	0.993	108.56521739130434	2	1	2	0
django__django-11133	MURAL_static	4000	50	33	3959	0.98975	73.3030303030303	3	2	2	1
django__django-11138	MURAL_static	4000	50	18	3902	0.9755	171.38888888888889	3	0	43	0
django__django-11141	MURAL_static	4000	50	19	3824	0.956	238.8421052631579	8	0	7	0
django__django-11149	MURAL_static	4000	50	19	3971	0.99275	345.42105263157896	5	31	31	1
django__django-11163	MURAL_static	4000	50	17	3752	0.938	298.88235294117646	9	2	2	1
django__django-11179	MURAL_static	4000	50	15	3906	0.9765	391.8666666666667	7	0	1	0
django__django-11206	MURAL_static	4000	50	17	3655	0.91375	166.11764705882354	2	0	1	0
django__django-11211	MURAL_static	4000	50	17	3932	0.983	407.47058823529414	7	0	1	0
django__django-11239	MURAL_static	4000	50	28	3954	0.9885	90.82142857142857	3	2	2	1
django__django-11265	MURAL_static	4000	50	18	3966	0.9915	307.3888888888889	5	0	5	0
django__django-11276	MURAL_static	4000	50	29	3976	0.994	105.37931034482759	2	8	26	0
django__django-11292	MURAL_static	4000	50	28	3915	0.97875	113.17857142857143	4	1	7	0
django__django-11299	MURAL_static	4000	50	34	3730	0.9325	39.76470588235294	1	0	2	0
django__django-11333	MURAL_static	4000	50	21	3893	0.97325	160.85714285714286	4	1	6	0
django__django-11400	MURAL_static	4000	50	25	3814	0.9535	95.76	1	6	14	0
django__django-11433	MURAL_static	4000	50	25	3971	0.99275	92.72	4	0	3	0
django__django-11451	MURAL_static	4000	50	25	3866	0.9665	107.92	2	1	1	1
django__django-11477	MURAL_static	4000	50	22	3931	0.98275	160.95454545454547	1	2	2	1
django__django-11490	MURAL_static	4000	50	20	3808	0.952	215.55	4	0	1	0
django__django-11532	MURAL_static	4000	50	22	3873	0.96825	136.27272727272728	5	6	21	0
django__django-11551	MURAL_static	4000	50	19	3966	0.9915	154.1578947368421	2	0	26	0
django__django-11555	MURAL_static	4000	50	32	3956	0.989	63.28125	1	0	1	0
django__django-11603	MURAL_static	4000	50	40	3941	0.98525	31.15	0	0	2	0
django__django-11728	MURAL_static	4000	50	18	3929	0.98225	293.8888888888889	5	9	14	0
django__django-11734	MURAL_static	4000	50	24	3908	0.977	196.125	6	0	8	0
django__django-11740	MURAL_static	4000	50	14	3826	0.9565	369.7142857142857	6	0	4	0
django__django-11749	MURAL_static	4000	50	20	3976	0.994	200.55	6	0	3	0
django__django-11790	MURAL_static	4000	50	29	3919	0.97975	69.37931034482759	1	2	2	1
django__django-11815	MURAL_static	4000	50	19	3980	0.995	106.84210526315789	1	0	4	0
django__django-11820	MURAL_static	4000	50	14	3988	0.997	559.5	8	0	3	0
django__django-11848	MURAL_static	4000	50	22	3845	0.96125	146.45454545454547	5	5	5	1
django__django-11880	MURAL_static	4000	50	24	4000	1.0	133.58333333333334	5	1	1	1
django__django-11885	MURAL_static	4000	50	20	3734	0.9335	146.3	3	2	75	0
django__django-11951	MURAL_static	4000	50	19	3910	0.9775	188.8421052631579	4	2	2	1
django__django-11964	MURAL_static	4000	50	18	3828	0.957	154.16666666666666	3	0	2	0
django__django-11999	MURAL_static	4000	50	30	3813	0.95325	58.1	0	0	3	0
django__django-12039	MURAL_static	4000	50	22	3768	0.942	102.0	1	0	7	0
django__django-12050	MURAL_static	4000	50	16	3716	0.929	226.3125	3	16	16	1
django__django-12125	MURAL_static	4000	50	21	3757	0.93925	180.95238095238096	4	0	2	0
django__django-12143	MURAL_static	4000	50	19	3837	0.95925	268.89473684210526	6	0	2	0
django__django-12155	MURAL_static	4000	50	19	3954	0.9885	179.89473684210526	3	15	21	0
django__django-12193	MURAL_static	4000	50	24	3993	0.99825	98.25	1	4	4	1
django__django-12209	MURAL_static	4000	50	19	3999	0.99975	182.68421052631578	5	0	1	0
django__django-12262	MURAL_static	4000	50	16	3768	0.942	200.75	3	2	2	1
django__django-12273	MURAL_static	4000	50	24	3863	0.96575	102.79166666666667	2	0	1	0
django__django-12276	MURAL_static	4000	50	27	3920	0.98	86.03703703703704	1	2	4	0
django__django-12304	MURAL_static	4000	50	35	3493	0.87325	30.714285714285715	0	0	1	0
django__django-12308	MURAL_static	4000	50	16	3862	0.9655	370.75	9	1	1	1
django__django-12325	MURAL_static	4000	50	16	3790	0.9475	315.6875	7	0	8	0
django__django-12406	MURAL_static	4000	50	32	3879	0.96975	58.09375	2	0	11	0
django__django-12419	MURAL_static	4000	50	34	3941	0.98525	32.26470588235294	0	1	2	0
django__django-12663	MURAL_static	4000	50	25	3950	0.9875	157.8	3	0	2	0
django__django-12708	MURAL_static	4000	50	20	3848	0.962	168.5	3	2	2	1
django__django-12713	MURAL_static	4000	50	27	3834	0.9585	83.0	1	12	12	1
django__django-12741	MURAL_static	4000	50	20	3984	0.996	128.7	1	4	6	0
django__django-12754	MURAL_static	4000	50	18	3655	0.91375	339.1666666666667	7	0	1	0
django__django-12774	MURAL_static	4000	50	16	3953	0.98825	260.6875	6	0	2	0
django__django-12858	MURAL_static	4000	50	17	3910	0.9775	302.05882352941177	9	0	2	0
django__django-12965	MURAL_static	4000	50	24	3929	0.98225	170.79166666666666	4	0	1	0
django__django-13012	MURAL_static	4000	50	29	3914	0.9785	83.86206896551724	2	1	1	1
django__django-13023	MURAL_static	4000	50	26	3994	0.9985	95.76923076923077	1	2	2	1
django__django-13028	MURAL_static	4000	50	19	3881	0.97025	284.57894736842104	7	2	2	1
django__django-13033	MURAL_static	4000	50	17	3930	0.9825	323.5882352941176	9	0	2	0
django__django-13089	MURAL_static	4000	50	20	3859	0.96475	141.45	2	3	4	0
django__django-13109	MURAL_static	4000	50	19	3797	0.94925	253.52631578947367	7	2	2	1
django__django-13112	MURAL_static	4000	50	6	3506	0.8765	384.3333333333333	4	0	2	0
django__django-13121	MURAL_static	4000	50	21	4000	1.0	140.33333333333334	2	20	52	0
django__django-13128	MURAL_static	4000	50	26	3874	0.9685	90.07692307692308	1	7	22	0
django__django-13158	MURAL_static	4000	50	23	3994	0.9985	124.43478260869566	2	0	2	0
django__django-13195	MURAL_static	4000	50	29	3793	0.94825	79.72413793103448	2	7	10	0
